chemin,class,methode,methode_LOC,methode_CLOC,methode_DC,methode_CC,methode_BC
C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,test1170825,18,7,0.3888888888888889,1,0.3888888888888889

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,seriesChanged_SeriesChangeEvent,8,5,0.625,1,0.625

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testEquals,38,9,0.23684210526315788,1,0.23684210526315788

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testCloning,12,4,0.3333333333333333,1,0.3333333333333333

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testSerialization,9,3,0.3333333333333333,1,0.3333333333333333

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testIndexOf,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testIndexOf2,12,3,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testRemove,14,3,0.21428571428571427,1,0.21428571428571427

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testAdditionOfDuplicateXValues,17,4,0.23529411764705882,1,0.23529411764705882

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testAdd,20,3,0.15,1,0.15

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testSetMaximumItemCount,14,3,0.21428571428571427,1,0.21428571428571427

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testSetMaximumItemCount2,12,3,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testClear,15,3,0.2,1,0.2

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testGetXLowValue,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesTest,testGetXHighValue,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XYBarDatasetTest,testEquals,19,3,0.15789473684210525,1,0.15789473684210525

