chemin,class,classe_LOC,classe_CLOC,classe_DC,classe_WMC,classe_BC
E:\Downloads\jfree\chart\ui\,RectangleEdge,1148,38,0.033101045296167246,3.5,0.009457441513190641

E:\Downloads\jfree\chart\ui\,RectangleInsets,1537,214,0.13923227065712426,1.9310344,0.07210242725739492

E:\Downloads\jfree\chart\ui\,Size2D,1194,58,0.048576214405360134,1.4,0.03469729659472011

E:\Downloads\jfree\chart\ui\,StandardGradientPaintTransformer,1205,52,0.043153526970954356,2.142857,0.020138313226625102

E:\Downloads\jfree\chart\ui\,StrokeChooserPanel,1136,26,0.022887323943661973,1.3333334,0.017165492446174938

E:\Downloads\jfree\chart\ui\,StrokeSample,1204,47,0.03903654485049834,1.3333334,0.02927740776533901

E:\Downloads\jfree\chart\ui\,TextAnchor,1232,83,0.06737012987012987,1.0,0.06737012987012987

E:\Downloads\jfree\chart\ui\,UIUtils,1253,69,0.05506783719074222,1.3,0.042359876315860405

E:\Downloads\jfree\chart\ui\,VerticalAlignment,1124,4,0.0035587188612099642,NaN,NaN

E:\Downloads\jfree\chart\title\,CompositeTitle,1296,91,0.07021604938271606,1.4166666,0.04956427154274583

E:\Downloads\jfree\chart\title\,DateTitle,1247,82,0.06575781876503609,1.0,0.06575781876503609

E:\Downloads\jfree\chart\title\,ImageTitle,1417,114,0.08045165843330981,2.4545455,0.032776601005085435

E:\Downloads\jfree\chart\title\,LegendGraphic,1791,322,0.17978782802903406,1.8947369,0.09488801814919207

E:\Downloads\jfree\chart\title\,LegendItemBlockContainer,1329,86,0.06471030850263355,1.2222222,0.05294479843956489

E:\Downloads\jfree\chart\title\,LegendTitle,1764,234,0.1326530612244898,1.8529412,0.07159054179108253

E:\Downloads\jfree\chart\title\,PaintScaleLegend,1859,246,0.13232920925228617,2.413793,0.054822101349393054

E:\Downloads\jfree\chart\title\,ShortTextTitle,1440,71,0.049305555555555554,3.4285715,0.014380786894176755

E:\Downloads\jfree\chart\title\,TextTitle,2041,307,0.15041646251837335,2.7222223,0.055255024896737226

E:\Downloads\jfree\chart\title\,Title,1651,184,0.11144760751059964,1.6666666,0.06686856610063063

E:\Downloads\jfree\chart\text\,AttributedStringUtils,1370,18,0.013138686131386862,4.5,0.0029197080291970805

E:\Downloads\jfree\chart\text\,G2TextMeasurer,1350,18,0.013333333333333334,1.0,0.013333333333333334

E:\Downloads\jfree\chart\text\package-,info,1321,3,0.002271006813020439,NaN,NaN

E:\Downloads\jfree\chart\text\,TextBlock,1571,107,0.06810948440483769,1.9285715,0.035316028326953075

E:\Downloads\jfree\chart\text\,TextBlockAnchor,1345,3,0.0022304832713754648,NaN,NaN

E:\Downloads\jfree\chart\text\,TextBox,1681,147,0.0874479476502082,1.56,0.05605637875498713

E:\Downloads\jfree\chart\text\,TextFragment,1593,115,0.07219083490269931,1.8666667,0.038673661390365356

E:\Downloads\jfree\chart\text\,TextLine,1566,87,0.05555555555555555,2.0,0.027777777777777776

E:\Downloads\jfree\chart\text\,TextMeasurer,1373,3,0.0021849963583394027,NaN,NaN

E:\Downloads\jfree\chart\text\,TextUtils,2072,286,0.13803088803088803,3.347826,0.04123000653701846

E:\Downloads\jfree\chart\resources\,JFreeChartResources,1404,10,0.007122507122507123,1.0,0.007122507122507123

E:\Downloads\jfree\chart\renderer\xy\,AbstractXYItemRenderer,2877,534,0.18561001042752867,3.0566037,0.0607242647262238

E:\Downloads\jfree\chart\renderer\xy\,CandlestickRenderer,2232,366,0.1639784946236559,2.5666666,0.0638877267605954

E:\Downloads\jfree\chart\renderer\xy\,ClusteredXYBarRenderer,1754,94,0.053591790193842644,3.75,0.014291144051691372

E:\Downloads\jfree\chart\renderer\xy\,CyclicXYItemRenderer,1907,165,0.08652333508127949,2.7894738,0.031017798392033478

E:\Downloads\jfree\chart\renderer\xy\,DefaultXYItemRenderer,1510,6,0.003973509933774834,NaN,NaN

E:\Downloads\jfree\chart\renderer\xy\,DeviationRenderer,1809,142,0.07849640685461581,2.2307692,0.03518804560923934

E:\Downloads\jfree\chart\renderer\xy\,GradientXYBarPainter,1822,92,0.050493962678375415,3.4444444,0.01465953766453177

E:\Downloads\jfree\chart\renderer\xy\,HighLowRenderer,1945,177,0.0910025706940874,2.8235295,0.03223007632038002

E:\Downloads\jfree\chart\renderer\xy\,SamplingXYLineRenderer,1852,130,0.07019438444924406,2.3,0.03051929821935548

E:\Downloads\jfree\chart\renderer\xy\,StackedXYAreaRenderer,2143,237,0.11059262715818946,2.625,0.04213052463169122

E:\Downloads\jfree\chart\renderer\xy\,StackedXYAreaRenderer2,2067,140,0.06773101112723755,3.6666667,0.018472093543420214

E:\Downloads\jfree\chart\renderer\xy\,StackedXYBarRenderer,1979,121,0.06114199090449722,4.2,0.014557617543129146

E:\Downloads\jfree\chart\renderer\xy\,StandardXYBarPainter,1671,12,0.00718132854578097,1.0,0.00718132854578097

E:\Downloads\jfree\chart\renderer\xy\,StandardXYItemRenderer,2515,396,0.15745526838966203,2.4615386,0.06396620040037354

E:\Downloads\jfree\chart\renderer\xy\,VectorRenderer,1967,76,0.03863751906456533,5.0,0.007727503812913065

E:\Downloads\jfree\chart\renderer\xy\,WindItemRenderer,1823,38,0.020844761382336808,1.0,0.020844761382336808

E:\Downloads\jfree\chart\renderer\xy\,XYAreaRenderer,2340,240,0.10256410256410256,3.0,0.034188034188034185

E:\Downloads\jfree\chart\renderer\xy\,XYAreaRenderer2,2103,121,0.057536852116024724,2.6666667,0.02157631890048486

E:\Downloads\jfree\chart\renderer\xy\,XYBarPainter,1797,15,0.008347245409015025,NaN,NaN

E:\Downloads\jfree\chart\renderer\xy\,XYBarRenderer,2869,469,0.16347159288950855,2.7234042,0.06002472741479747

E:\Downloads\jfree\chart\renderer\xy\,XYBlockRenderer,2269,198,0.0872631115028647,2.631579,0.033159982687326825

E:\Downloads\jfree\chart\renderer\xy\,XYBoxAndWhiskerRenderer,2534,267,0.1053670086819258,2.826087,0.03728371021735041

E:\Downloads\jfree\chart\renderer\xy\,XYBubbleRenderer,2147,84,0.03912435957149511,4.285714,0.009129017523552512

E:\Downloads\jfree\chart\renderer\xy\,XYDifferenceRenderer,2915,321,0.11012006861063464,3.56,0.030932604039497876

E:\Downloads\jfree\chart\renderer\xy\,XYDotRenderer,2231,143,0.06409681757059614,2.3076923,0.02777528783466315

E:\Downloads\jfree\chart\renderer\xy\,XYErrorRenderer,2328,178,0.07646048109965636,2.0588236,0.03713794695076149

E:\Downloads\jfree\chart\renderer\xy\,XYItemRenderer,3374,860,0.2548903378778897,1.0,0.2548903378778897

E:\Downloads\jfree\chart\renderer\xy\,XYItemRendererState,2120,98,0.04622641509433962,1.0,0.04622641509433962

E:\Downloads\jfree\chart\renderer\xy\,XYLineAndShapeRenderer,3024,524,0.17328042328042328,2.125,0.08154372860255213

E:\Downloads\jfree\chart\renderer\xy\,XYShapeRenderer,2547,259,0.1016882606988614,2.08,0.04888858866767534

E:\Downloads\jfree\chart\renderer\xy\,XYSplineRenderer,2478,176,0.07102502017756256,3.0714285,0.02312442543052235

E:\Downloads\jfree\chart\renderer\xy\,XYStepAreaRenderer,2604,243,0.09331797235023041,2.95,0.03163321045486149

E:\Downloads\jfree\chart\renderer\xy\,XYStepRenderer,2364,113,0.047800338409475465,2.8888888,0.01654627129135216

E:\Downloads\jfree\chart\renderer\xy\,YIntervalRenderer,2349,100,0.04257130693912303,2.25,0.01892058086183246

E:\Downloads\jfree\chart\renderer\category\,AbstractCategoryItemRenderer,3656,599,0.1638402625820569,2.7627118,0.05930414629338413

E:\Downloads\jfree\chart\renderer\category\,AreaRenderer,2453,72,0.029351814105177332,4.285714,0.006848756842257494

E:\Downloads\jfree\chart\renderer\category\,BarPainter,2229,15,0.006729475100942127,NaN,NaN

E:\Downloads\jfree\chart\renderer\category\,BarRenderer,3420,530,0.15497076023391812,2.6938775,0.05752702660649026

E:\Downloads\jfree\chart\renderer\category\,BoxAndWhiskerRenderer,3176,357,0.11240554156171284,3.1333334,0.03587410773519822

E:\Downloads\jfree\chart\renderer\category\,CategoryItemRenderer,3769,856,0.2271159458742372,1.0,0.2271159458742372

E:\Downloads\jfree\chart\renderer\category\,CategoryItemRendererState,2472,101,0.04085760517799353,1.5,0.027238403451995685

E:\Downloads\jfree\chart\renderer\category\,CategoryStepRenderer,2598,118,0.04541955350269438,2.9,0.015661914485882007

E:\Downloads\jfree\chart\renderer\category\,DefaultCategoryItemRenderer,2340,6,0.002564102564102564,NaN,NaN

E:\Downloads\jfree\chart\renderer\category\,GanttRenderer,2853,173,0.060637924991237296,3.4375,0.017640123633814488

E:\Downloads\jfree\chart\renderer\category\,GradientBarPainter,2658,93,0.034988713318284424,3.4444444,0.010158013622142548

E:\Downloads\jfree\chart\renderer\category\,GroupedStackedBarRenderer,2658,79,0.029721595184349133,4.571429,0.006501598655932264

E:\Downloads\jfree\chart\renderer\category\,IntervalBarRenderer,2561,66,0.025771183131589222,3.8,0.006781890382888146

E:\Downloads\jfree\chart\renderer\category\,LayeredBarRenderer,2750,104,0.03781818181818182,7.0,0.005402597402597403

E:\Downloads\jfree\chart\renderer\category\,LevelRenderer,2777,150,0.05401512423478574,2.6153846,0.02065284190883109

E:\Downloads\jfree\chart\renderer\category\,LineAndShapeRenderer,3174,369,0.11625708884688091,2.2285714,0.05216664275020289

E:\Downloads\jfree\chart\renderer\category\,MinMaxCategoryRenderer,2902,191,0.06581667815299794,2.1578948,0.030500410230736113

E:\Downloads\jfree\chart\renderer\category\,ScatterRenderer,2972,232,0.07806191117092867,2.125,0.03673501702161349

E:\Downloads\jfree\chart\renderer\category\,StackedAreaRenderer,2899,122,0.04208347706105554,3.6363637,0.011572955846889312

E:\Downloads\jfree\chart\renderer\category\,StackedBarRenderer,2820,93,0.03297872340425532,4.111111,0.008021851535491377

E:\Downloads\jfree\chart\renderer\category\,StandardBarPainter,2559,12,0.004689331770222743,1.0,0.004689331770222743

E:\Downloads\jfree\chart\renderer\category\,StatisticalBarRenderer,3027,154,0.05087545424512719,4.5,0.011305656498917153

E:\Downloads\jfree\chart\renderer\category\,StatisticalLineAndShapeRenderer,2965,128,0.043170320404721754,3.75,0.011512085441259135

E:\Downloads\jfree\chart\renderer\category\,WaterfallBarRenderer,2989,134,0.04483104717296755,2.7333333,0.01640160252887967

E:\Downloads\jfree\chart\renderer\,AbstractRenderer,5454,1615,0.29611294462779614,1.9240507,0.15390080228144012

E:\Downloads\jfree\chart\renderer\,AreaRendererEndType,2669,3,0.0011240164855751218,NaN,NaN

E:\Downloads\jfree\chart\renderer\,DefaultPolarItemRenderer,3532,376,0.10645526613816535,2.3157895,0.04596931971784276

E:\Downloads\jfree\chart\renderer\,GrayPaintScale,2876,94,0.03268428372739916,1.7,0.01922604871213513

E:\Downloads\jfree\chart\renderer\,LookupPaintScale,3018,134,0.04440026507620941,2.375,0.018694848453140803

E:\Downloads\jfree\chart\renderer\,NotOutlierException,2732,9,0.003294289897510981,1.0,0.003294289897510981

E:\Downloads\jfree\chart\renderer\,Outlier,2869,82,0.02858138724294179,1.5454545,0.018493839322994678

E:\Downloads\jfree\chart\renderer\,OutlierList,2838,71,0.025017618040873855,1.2222222,0.020468960437086813

E:\Downloads\jfree\chart\renderer\,OutlierListCollection,2842,72,0.025334271639690358,1.5,0.01688951442646024

E:\Downloads\jfree\chart\renderer\,PaintScale,2764,29,0.010492040520984082,1.0,0.010492040520984082

E:\Downloads\jfree\chart\renderer\,PolarItemRenderer,2874,92,0.032011134307585246,1.0,0.032011134307585246

E:\Downloads\jfree\chart\renderer\,RendererState,2810,41,0.014590747330960854,1.4,0.010421962556742718

E:\Downloads\jfree\chart\renderer\,RendererUtils,2959,65,0.021966880702940183,10.666667,0.0020593950045258882

E:\Downloads\jfree\chart\renderer\,WaferMapRenderer,3053,109,0.03570258761873567,3.0,0.011900862539578555

E:\Downloads\jfree\chart\plot\dial\,AbstractDialLayer,2919,86,0.02946214457005824,1.3636364,0.021605572513003712

E:\Downloads\jfree\chart\plot\dial\,ArcDialFrame,3200,206,0.064375,1.44,0.04470485933469961

E:\Downloads\jfree\chart\plot\dial\,DialBackground,2995,109,0.03639398998330551,1.3846154,0.026284547624973478

E:\Downloads\jfree\chart\plot\dial\,DialCap,3075,141,0.045853658536585365,1.4375,0.03189819724284199

E:\Downloads\jfree\chart\plot\dial\,DialFrame,2834,10,0.0035285815102328866,NaN,NaN

E:\Downloads\jfree\chart\plot\dial\,DialLayer,2891,41,0.014181943964026288,1.0,0.014181943964026288

E:\Downloads\jfree\chart\plot\dial\,DialLayerChangeEvent,2854,17,0.005956552207428171,1.0,0.005956552207428171

E:\Downloads\jfree\chart\plot\dial\,DialLayerChangeListener,2837,7,0.0024673951357067326,NaN,NaN

E:\Downloads\jfree\chart\plot\dial\,DialPlot,3540,340,0.096045197740113,1.9512196,0.04922316266823626

E:\Downloads\jfree\chart\plot\dial\,DialPointer,3391,266,0.0784429371866706,1.382353,0.05674595427271299

E:\Downloads\jfree\chart\plot\dial\,DialScale,2874,6,0.0020876826722338203,NaN,NaN

E:\Downloads\jfree\chart\plot\dial\,DialTextAnnotation,3193,169,0.05292828061384278,1.45,0.03650226129191678

E:\Downloads\jfree\chart\plot\dial\,DialValueIndicator,3546,336,0.09475465313028765,1.5,0.0631697687535251

E:\Downloads\jfree\chart\plot\dial\,StandardDialFrame,3200,140,0.04375,1.4117647,0.03098958256369872

E:\Downloads\jfree\chart\plot\dial\,StandardDialRange,3287,177,0.05384849406753879,1.5909091,0.03384762415074703

E:\Downloads\jfree\chart\plot\dial\,StandardDialScale,3841,480,0.1249674563915647,1.6530613,0.07559759496246783

E:\Downloads\jfree\chart\plot\,AbstractPieLabelDistributor,3019,30,0.009937065253395164,1.0,0.009937065253395164

E:\Downloads\jfree\chart\plot\,CategoryCrosshairState,3093,60,0.019398642095053348,1.8571428,0.01044542295391906

E:\Downloads\jfree\chart\plot\,CategoryMarker,3099,67,0.021619877379799937,1.625,0.01330453992603073

E:\Downloads\jfree\chart\plot\,CategoryPlot,7570,2189,0.28916776750330253,2.4,0.12048656500533678

E:\Downloads\jfree\chart\plot\,CenterTextMode,3059,5,0.0016345210853220007,NaN,NaN

E:\Downloads\jfree\chart\plot\,CombinedDomainCategoryPlot,3627,216,0.05955334987593052,2.84,0.02096949002667475

E:\Downloads\jfree\chart\plot\,CombinedDomainXYPlot,3708,256,0.06903991370010787,2.8333333,0.02436702904822071

E:\Downloads\jfree\chart\plot\,CombinedRangeCategoryPlot,3559,168,0.04720427086260186,3.05,0.015476810360850388

E:\Downloads\jfree\chart\plot\,CombinedRangeXYPlot,3709,234,0.06308978161229442,2.7857144,0.022647613081396192

E:\Downloads\jfree\chart\plot\,CompassPlot,3870,293,0.07571059431524547,2.5,0.03028423772609819

E:\Downloads\jfree\chart\plot\,Crosshair,3813,344,0.0902176763703121,1.425,0.06331065220294683

E:\Downloads\jfree\chart\plot\,CrosshairState,3502,201,0.05739577384351799,1.4210526,0.040389620235563084

E:\Downloads\jfree\chart\plot\,DatasetRenderingOrder,3203,5,0.0015610365282547611,NaN,NaN

E:\Downloads\jfree\chart\plot\,DefaultDrawingSupplier,3625,156,0.04303448275862069,2.5882354,0.01662695870707947

E:\Downloads\jfree\chart\plot\,DialShape,3220,4,0.0012422360248447205,NaN,NaN

E:\Downloads\jfree\chart\plot\,DrawingSupplier,3267,37,0.011325374961738598,1.0,0.011325374961738598

E:\Downloads\jfree\chart\plot\,FastScatterPlot,4168,450,0.10796545105566219,1.9795918,0.05453924820331038

E:\Downloads\jfree\chart\plot\,IntervalMarker,3415,86,0.025183016105417278,1.5454545,0.01629489323115298

E:\Downloads\jfree\chart\plot\,Marker,3828,312,0.08150470219435736,1.5135136,0.053851319258535396

E:\Downloads\jfree\chart\plot\,MeterInterval,3440,74,0.021511627906976746,1.7,0.01265389841387756

E:\Downloads\jfree\chart\plot\,MeterPlot,4389,462,0.10526315789473684,2.0363636,0.05169173020361319

E:\Downloads\jfree\chart\plot\,MultiplePiePlot,3895,213,0.05468549422336329,2.5416667,0.02151560361185183

E:\Downloads\jfree\chart\plot\,Pannable,3395,23,0.006774668630338734,1.0,0.006774668630338734

E:\Downloads\jfree\chart\plot\,PieLabelDistributor,3533,61,0.01726577979054628,2.8888888,0.005976616190953431

E:\Downloads\jfree\chart\plot\,PieLabelLinkStyle,3380,6,0.0017751479289940828,NaN,NaN

E:\Downloads\jfree\chart\plot\,PieLabelRecord,3586,104,0.029001673173452314,1.8125,0.016000923130180585

E:\Downloads\jfree\chart\plot\,PiePlot,6370,1442,0.22637362637362637,2.183206,0.10368862028336771

E:\Downloads\jfree\chart\plot\,PiePlotState,3637,124,0.03409403354412978,1.0,0.03409403354412978

E:\Downloads\jfree\chart\plot\,Plot,4759,664,0.13952511031729356,2.2753623,0.06131995471127241

E:\Downloads\jfree\chart\plot\,PlotOrientation,3520,23,0.006534090909090909,1.0,0.006534090909090909

E:\Downloads\jfree\chart\plot\,PlotRenderingInfo,3715,112,0.030148048452220726,1.6666666,0.018088829502603737

E:\Downloads\jfree\chart\plot\,PlotState,3525,12,0.003404255319148936,1.0,0.003404255319148936

E:\Downloads\jfree\chart\plot\,PolarAxisLocation,3519,5,0.0014208581983518045,NaN,NaN

E:\Downloads\jfree\chart\plot\,PolarPlot,5429,904,0.16651317001289373,2.3763442,0.07007114951452931

E:\Downloads\jfree\chart\plot\,RingPlot,4183,289,0.06908917045182883,2.0666666,0.03343024479545156

E:\Downloads\jfree\chart\plot\,SeriesRenderingOrder,3600,4,0.0011111111111111111,NaN,NaN

E:\Downloads\jfree\chart\plot\,SpiderWebPlot,4985,632,0.1267803410230692,2.0588236,0.061579021104738445

E:\Downloads\jfree\chart\plot\,ThermometerPlot,5069,672,0.13257052673111067,2.125,0.06238613022640502

E:\Downloads\jfree\chart\plot\,ValueAxisPlot,3684,4,0.0010857763300760044,NaN,NaN

E:\Downloads\jfree\chart\plot\,ValueMarker,3779,59,0.015612595924847844,1.6666666,0.009367557778248688

E:\Downloads\jfree\chart\plot\,WaferMapPlot,4025,113,0.028074534161490684,2.4615386,0.011405279078225835

E:\Downloads\jfree\chart\plot\,XYCrosshairState,3714,7,0.001884760366182014,1.0,0.001884760366182014

E:\Downloads\jfree\chart\plot\,XYPlot,8723,2297,0.2633268370973289,2.673913,0.09847995686433123

E:\Downloads\jfree\chart\plot\,Zoomable,3898,50,0.012827090815802977,1.0,0.012827090815802977

E:\Downloads\jfree\chart\panel\,AbstractOverlay,3842,34,0.008849557522123894,1.4,0.006321112623450688

E:\Downloads\jfree\chart\panel\,CrosshairOverlay,4311,138,0.032011134307585246,4.05,0.007903983407412359

E:\Downloads\jfree\chart\panel\,Overlay,3855,32,0.008300907911802853,1.0,0.008300907911802853

E:\Downloads\jfree\chart\needle\,ArrowNeedle,3930,42,0.010687022900763359,2.4,0.004452926031708017

E:\Downloads\jfree\chart\needle\,LineNeedle,3892,33,0.008478931140801645,1.75,0.004845103509029511

E:\Downloads\jfree\chart\needle\,LongNeedle,3949,38,0.00962268928842745,2.4,0.004009453710856728

E:\Downloads\jfree\chart\needle\,MeterNeedle,4168,160,0.03838771593090211,1.6,0.02399232209930036

E:\Downloads\jfree\chart\needle\,MiddlePinNeedle,3943,35,0.00887648998224702,2.25,0.003945106658776453

E:\Downloads\jfree\chart\needle\,PinNeedle,3948,35,0.008865248226950355,2.25,0.003940110323089047

E:\Downloads\jfree\chart\needle\,PlumNeedle,3945,33,0.008365019011406844,2.0,0.004182509505703422

E:\Downloads\jfree\chart\needle\,PointerNeedle,3971,34,0.008562075044069504,2.75,0.0031134818342070923

E:\Downloads\jfree\chart\needle\,ShipNeedle,3956,34,0.008594539939332659,2.0,0.004297269969666329

E:\Downloads\jfree\chart\needle\,WindNeedle,3952,29,0.007338056680161943,2.0,0.0036690283400809716

E:\Downloads\jfree\chart\labels\,AbstractCategoryItemLabelGenerator,4135,118,0.02853688029020556,1.8461539,0.015457476747083228

E:\Downloads\jfree\chart\labels\,AbstractPieItemLabelGenerator,4070,75,0.018427518427518427,2.2222223,0.008292382896971663

E:\Downloads\jfree\chart\labels\,AbstractXYItemLabelGenerator,4183,129,0.030839110686110446,1.9375,0.01591696035412152

E:\Downloads\jfree\chart\labels\,BoxAndWhiskerToolTipGenerator,4006,46,0.011482775836245632,1.75,0.006561586192140361

E:\Downloads\jfree\chart\labels\,BoxAndWhiskerXYToolTipGenerator,4021,50,0.012434717731907486,2.0,0.006217358865953743

E:\Downloads\jfree\chart\labels\,BubbleXYItemLabelGenerator,4130,94,0.022760290556900726,1.9,0.011979100443423546

E:\Downloads\jfree\chart\labels\,CategoryItemLabelGenerator,3975,30,0.007547169811320755,1.0,0.007547169811320755

E:\Downloads\jfree\chart\labels\,CategorySeriesLabelGenerator,3945,8,0.0020278833967046894,NaN,NaN

E:\Downloads\jfree\chart\labels\,CategoryToolTipGenerator,3948,10,0.0025329280648429585,NaN,NaN

E:\Downloads\jfree\chart\labels\,CrosshairLabelGenerator,3944,5,0.0012677484787018255,NaN,NaN

E:\Downloads\jfree\chart\labels\,CustomXYToolTipGenerator,4070,57,0.014004914004914005,2.25,0.0062244062244062245

E:\Downloads\jfree\chart\labels\,HighLowItemLabelGenerator,4104,58,0.014132553606237816,3.0,0.004710851202079272

E:\Downloads\jfree\chart\labels\,IntervalCategoryItemLabelGenerator,4036,33,0.00817641228939544,2.25,0.0036339610175090847

E:\Downloads\jfree\chart\labels\,IntervalCategoryToolTipGenerator,4061,42,0.010342280226545186,2.1666667,0.004773359929473518

E:\Downloads\jfree\chart\labels\,IntervalXYItemLabelGenerator,4173,86,0.02060867481428229,2.1,0.009813655119135893

E:\Downloads\jfree\chart\labels\,IntervalXYToolTipGenerator,4178,86,0.0205840114887506,2.1,0.009801910677873164

E:\Downloads\jfree\chart\labels\,ItemLabelAnchor,4007,4,9.982530571499876E-4,NaN,NaN

E:\Downloads\jfree\chart\labels\,ItemLabelPosition,4110,59,0.014355231143552312,1.6666666,0.008613138891484622

E:\Downloads\jfree\chart\labels\,MultipleXYSeriesLabelGenerator,4159,65,0.015628756912719404,2.1111112,0.007403095193915988

E:\Downloads\jfree\chart\labels\,PieSectionLabelGenerator,4039,17,0.004208962614508541,1.0,0.004208962614508541

E:\Downloads\jfree\chart\labels\,PieToolTipGenerator,4003,4,9.992505620784412E-4,NaN,NaN

E:\Downloads\jfree\chart\labels\,StandardCategoryItemLabelGenerator,4096,53,0.012939453125,1.2857143,0.010064019230524954

E:\Downloads\jfree\chart\labels\,StandardCategorySeriesLabelGenerator,4110,52,0.012652068126520682,1.4285715,0.008856447477410314

E:\Downloads\jfree\chart\labels\,StandardCategoryToolTipGenerator,4091,41,0.010021999511121975,1.3333334,0.007516499409332343

E:\Downloads\jfree\chart\labels\,StandardCrosshairLabelGenerator,4120,47,0.011407766990291262,1.8571428,0.006142643932986114

E:\Downloads\jfree\chart\labels\,StandardPieSectionLabelGenerator,4214,114,0.027052681537731372,1.25,0.021642145230185098

E:\Downloads\jfree\chart\labels\,StandardPieToolTipGenerator,4124,60,0.014548981571290009,1.0,0.014548981571290009

E:\Downloads\jfree\chart\labels\,StandardXYItemLabelGenerator,4174,84,0.020124580737901295,1.2,0.016770483281851947

E:\Downloads\jfree\chart\labels\,StandardXYSeriesLabelGenerator,4153,58,0.01396580784974717,1.4285715,0.00977606526174346

E:\Downloads\jfree\chart\labels\,StandardXYToolTipGenerator,4184,82,0.01959847036328872,1.2,0.016332057987096256

E:\Downloads\jfree\chart\labels\,StandardXYZToolTipGenerator,4244,87,0.020499528746465597,1.8,0.011388627383065371

E:\Downloads\jfree\chart\labels\,SymbolicXYItemLabelGenerator,4177,52,0.012449126167105579,2.0,0.0062245630835527895

E:\Downloads\jfree\chart\labels\,XYItemLabelGenerator,4072,4,9.823182711198428E-4,NaN,NaN

E:\Downloads\jfree\chart\labels\,XYSeriesLabelGenerator,4077,8,0.0019622271277900416,NaN,NaN

E:\Downloads\jfree\chart\labels\,XYToolTipGenerator,4074,4,9.818360333824251E-4,NaN,NaN

E:\Downloads\jfree\chart\labels\,XYZToolTipGenerator,4075,4,9.8159509202454E-4,NaN,NaN

E:\Downloads\jfree\chart\imagemap\,DynamicDriveToolTipTagFragmentGenerator,4112,24,0.005836575875486381,1.0,0.005836575875486381

E:\Downloads\jfree\chart\imagemap\,ImageMapUtils,4275,84,0.019649122807017545,3.2857144,0.005980167624859722

E:\Downloads\jfree\chart\imagemap\,OverLIBToolTipTagFragmentGenerator,4102,14,0.0034129692832764505,1.0,0.0034129692832764505

E:\Downloads\jfree\chart\imagemap\,StandardToolTipTagFragmentGenerator,4100,13,0.0031707317073170734,1.0,0.0031707317073170734

E:\Downloads\jfree\chart\imagemap\,StandardURLTagFragmentGenerator,4100,14,0.0034146341463414634,1.0,0.0034146341463414634

E:\Downloads\jfree\chart\imagemap\,ToolTipTagFragmentGenerator,4082,4,9.799118079372856E-4,NaN,NaN

E:\Downloads\jfree\chart\imagemap\,URLTagFragmentGenerator,4085,3,7.343941248470012E-4,NaN,NaN

E:\Downloads\jfree\chart\event\,AnnotationChangeEvent,4116,23,0.005587949465500486,1.0,0.005587949465500486

E:\Downloads\jfree\chart\event\,AnnotationChangeListener,4092,6,0.001466275659824047,NaN,NaN

E:\Downloads\jfree\chart\event\,AxisChangeEvent,4110,16,0.0038929440389294406,1.0,0.0038929440389294406

E:\Downloads\jfree\chart\event\,AxisChangeListener,4098,10,0.002440214738897023,NaN,NaN

E:\Downloads\jfree\chart\event\,ChartChangeEvent,4165,46,0.011044417767106842,1.0,0.011044417767106842

E:\Downloads\jfree\chart\event\,ChartChangeEventType,4097,3,7.32243104710764E-4,NaN,NaN

E:\Downloads\jfree\chart\event\,ChartChangeListener,4100,8,0.001951219512195122,NaN,NaN

E:\Downloads\jfree\chart\event\,ChartProgressEvent,4169,45,0.010793955384984408,1.0,0.010793955384984408

E:\Downloads\jfree\chart\event\,ChartProgressEventType,4101,5,0.00121921482565228,NaN,NaN

E:\Downloads\jfree\chart\event\,ChartProgressListener,4099,4,9.758477677482313E-4,NaN,NaN

E:\Downloads\jfree\chart\event\,MarkerChangeEvent,4126,23,0.005574406204556471,1.0,0.005574406204556471

E:\Downloads\jfree\chart\event\,MarkerChangeListener,4104,6,0.0014619883040935672,NaN,NaN

E:\Downloads\jfree\chart\event\,OverlayChangeEvent,4113,11,0.002674446875759786,1.0,0.002674446875759786

E:\Downloads\jfree\chart\event\,OverlayChangeListener,4107,5,0.0012174336498660824,NaN,NaN

E:\Downloads\jfree\chart\event\,PlotChangeEvent,4128,17,0.004118217054263566,1.0,0.004118217054263566

E:\Downloads\jfree\chart\event\,PlotChangeListener,4109,5,0.0012168410805548796,NaN,NaN

E:\Downloads\jfree\chart\event\,RendererChangeEvent,4157,37,0.008900649506855906,1.0,0.008900649506855906

E:\Downloads\jfree\chart\event\,RendererChangeListener,4109,4,9.734728644439036E-4,NaN,NaN

E:\Downloads\jfree\chart\event\,TitleChangeEvent,4128,14,0.003391472868217054,1.0,0.003391472868217054

E:\Downloads\jfree\chart\event\,TitleChangeListener,4112,5,0.0012159533073929961,NaN,NaN

E:\Downloads\jfree\chart\entity\,AxisEntity,4262,79,0.018535898639136555,1.6,0.01158493647683134

